Muster-Beispiel Report (Excel),,,,,,,,,,,,,
"Die Informationen in den Reports werden auf Basis der Datensätze generiert, welche entsprechend den gesetzlichen Bestimmungen für intelligente Messgeräte (Elektrizitätswirtschafts- und organisationsgesetz 2010 sowie Datenformat und VerbrauchsinformationsdarstellungsVO 2012), vom Netzbetreiber übermittelt werden. Die EDA GmbH übernimmt daher keinerlei Gewähr für die Aktualität, Korrektheit, Vollständigkeit oder Qualität der bereitgestellten Informationen. Jegliche Haftungsansprüche gegen die EDA GmbH, die durch die Nutzung oder Nichtnutzung der dargebotenen Informationen bzw. durch die Nutzung fehlerhafter und unvollständiger Informationen verursacht wurden, sind daher ausgeschlossen. Zur Abklärung fehlender, inkorrekter oder unvollständiger Informationen in den Reports kann sich jede betroffene Person an den zuständigen Netzbetreiber wenden.",,,,,,,,,,,,,
MeteringpointID,AT9990000991100000000000209351633,AT9990000991100000000000209351633,AT9990000991100000000000209351633,AT9990000991100000000000209351644,AT9990000991100000000000209351644,AT9990000991100000000000209351644,AT9990000991100000000007000091655,AT9990000991100000000007000091655,AT9990000991100000000007000091655,AT9990000991100000000099000003411,TOTAL,TOTAL,TOTAL
08.03.2021 02:30:00,0.163000,0.000000,0.000000,0.022000,0.000000,0.000000,0.023000,0.000000,0.000000,0.000000,0.208000,0.000000,0.000000
08.03.2021 02:45:00,0.081000,0.000000,0.000000,0.015000,0.000000,0.000000,0.022000,0.000000,0.000000,0.000000,0.118000,0.000000,0.000000
08.03.2021 03:00:00,0.089000,0.000000,0.000000,0.004000,0.000000,0.000000,0.023000,0.000000,0.000000,0.000000,0.116000,0.000000,0.000000
08.03.2021 03:15:00,0.145000,0.000000,0.000000,0.004000,0.000000,0.000000,0.023000,0.000000,0.000000,0.000000,0.172000,0.000000,0.000000
08.03.2021 03:30:00,0.110000,0.000000,0.000000,0.004000,0.000000,0.000000,0.031000,0.000000,0.000000,0.000000,0.145000,0.000000,0.000000
08.03.2021 03:45:00,0.219000,0.000000,0.000000,0.004000,0.000000,0.000000,0.023000,0.000000,0.000000,0.000000,0.246000,0.000000,0.000000
08.03.2021 04:00:00,0.114000,0.000000,0.000000,0.019000,0.000000,0.000000,0.023000,0.000000,0.000000,0.000000,0.156000,0.000000,0.000000
08.03.2021 04:15:00,0.078000,0.000000,0.000000,0.017000,0.000000,0.000000,0.022000,0.000000,0.000000,0.000000,0.117000,0.000000,0.000000
08.03.2021 04:30:00,0.070000,0.000000,0.000000,0.004000,0.000000,0.000000,0.022000,0.000000,0.000000,0.000000,0.096000,0.000000,0.000000
08.03.2021 04:45:00,0.079000,0.000000,0.000000,0.004000,0.000000,0.000000,0.036000,0.000000,0.000000,0.000000,0.119000,0.000000,0.000000
08.03.2021 05:00:00,0.148000,0.000000,0.000000,0.004000,0.000000,0.000000,0.032000,0.000000,0.000000,0.000000,0.184000,0.000000,0.000000
08.03.2021 05:15:00,0.199000,0.000000,0.000000,0.003000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.213000,0.000000,0.000000
08.03.2021 05:30:00,0.095000,0.000000,0.000000,0.013000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.119000,0.000000,0.000000
08.03.2021 05:45:00,0.088000,0.000000,0.000000,0.017000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.116000,0.000000,0.000000
08.03.2021 06:00:00,0.093000,0.000000,0.000000,0.004000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.108000,0.000000,0.000000
08.03.2021 06:15:00,0.066000,0.000000,0.000000,0.001000,0.000000,0.000000,0.018000,0.000000,0.000000,0.000000,0.085000,0.000000,0.000000
08.03.2021 06:30:00,0.143000,0.000000,0.000000,0.001000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.155000,0.000000,0.000000
08.03.2021 06:45:00,0.077000,0.000000,0.000000,0.000000,0.000000,0.000000,0.010000,0.000000,0.000000,0.000000,0.087000,0.000000,0.000000
08.03.2021 07:00:00,0.062000,0.000000,0.000000,0.006000,0.000000,0.000000,0.118000,0.000000,0.000000,0.000000,0.186000,0.000000,0.000000
08.03.2021 07:15:00,0.052000,0.000000,0.000000,0.016000,0.000000,0.000000,0.096000,0.000000,0.000000,0.000000,0.164000,0.000000,0.000000
08.03.2021 07:30:00,0.070000,0.000000,0.000000,0.186000,0.000000,0.000000,0.102000,0.000000,0.000000,0.000000,0.358000,0.000000,0.000000
08.03.2021 07:45:00,0.061000,0.002971,0.002971,0.196000,0.009545,0.009545,0.051000,0.002484,0.002484,0.015000,0.308000,0.015000,0.015000
08.03.2021 08:00:00,0.083000,0.034787,0.034787,0.001000,0.000419,0.000419,0.052000,0.021794,0.021794,0.057000,0.136000,0.057000,0.057000
08.03.2021 08:15:00,0.281000,0.069195,0.069195,0.000000,0.000000,0.000000,0.052000,0.012805,0.012805,0.082000,0.333000,0.082000,0.082000
08.03.2021 08:30:00,0.115000,0.104112,0.104112,0.001000,0.000905,0.000905,0.053000,0.047982,0.047982,0.153000,0.169000,0.152999,0.152999
08.03.2021 08:45:00,0.085000,0.110683,0.085000,0.000000,0.000000,0.000000,0.054000,0.070317,0.054000,0.181000,0.139000,0.181000,0.139000
08.03.2021 09:00:00,0.089000,0.097241,0.089000,0.001000,0.001093,0.001000,0.126000,0.137667,0.126000,0.236000,0.216000,0.236001,0.216000
08.03.2021 09:15:00,0.072000,0.080000,0.072000,0.013000,0.014444,0.013000,0.212000,0.235556,0.212000,0.330000,0.297000,0.330000,0.297000
08.03.2021 09:30:00,0.080000,0.088322,0.080000,0.015000,0.016560,0.015000,0.203000,0.224117,0.203000,0.329000,0.298000,0.328999,0.298000
08.03.2021 09:45:00,0.098000,0.131657,0.098000,0.008000,0.010747,0.008000,0.092000,0.123596,0.092000,0.266000,0.198000,0.266000,0.198000
08.03.2021 10:00:00,0.117000,0.229263,0.117000,0.001000,0.001960,0.001000,0.129000,0.252777,0.129000,0.484000,0.247000,0.484000,0.247000
08.03.2021 10:15:00,0.250000,0.838279,0.250000,0.000000,0.000000,0.000000,0.087000,0.291721,0.087000,1.130000,0.337000,1.130000,0.337000
08.03.2021 10:30:00,0.281000,0.781677,0.281000,0.001000,0.002782,0.001000,0.080000,0.222541,0.080000,1.007000,0.362000,1.007000,0.362000
08.03.2021 10:45:00,0.106000,0.434554,0.106000,0.001000,0.004100,0.001000,0.124000,0.508346,0.124000,0.947000,0.231000,0.947000,0.231000
08.03.2021 11:00:00,0.082000,0.379123,0.082000,0.000000,0.000000,0.000000,0.080000,0.369877,0.080000,0.749000,0.162000,0.749000,0.162000
08.03.2021 11:15:00,0.088000,0.220000,0.088000,0.009000,0.022500,0.009000,0.081000,0.202500,0.081000,0.445000,0.178000,0.445000,0.178000
08.03.2021 11:30:00,0.079000,0.461201,0.079000,0.016000,0.093408,0.016000,0.084000,0.490391,0.084000,1.045000,0.179000,1.045000,0.179000
08.03.2021 11:45:00,0.245000,0.774687,0.245000,0.101000,0.319361,0.101000,0.117000,0.369952,0.117000,1.464000,0.463000,1.464000,0.463000
08.03.2021 12:00:00,0.493000,1.421809,0.493000,0.067000,0.193228,0.067000,0.121000,0.348963,0.121000,1.964000,0.681000,1.964000,0.681000
08.03.2021 12:15:00,0.130000,0.845783,0.130000,0.040000,0.260241,0.040000,0.079000,0.513976,0.079000,1.620000,0.249000,1.620000,0.249000
08.03.2021 12:30:00,0.146000,1.068809,0.146000,0.039000,0.285504,0.039000,0.077000,0.563687,0.077000,1.918000,0.262000,1.918000,0.262000
08.03.2021 12:45:00,0.084000,0.748094,0.084000,0.016000,0.142494,0.016000,0.070000,0.623412,0.070000,1.514000,0.170000,1.514000,0.170000
08.03.2021 13:00:00,0.109000,0.961691,0.109000,0.013000,0.114697,0.013000,0.053000,0.467611,0.053000,1.544000,0.175000,1.543999,0.175000
08.03.2021 13:15:00,0.088000,1.213688,0.088000,0.016000,0.220671,0.016000,0.069000,0.951642,0.069000,2.386000,0.173000,2.386001,0.173000
08.03.2021 13:30:00,0.108000,1.472949,0.108000,0.009000,0.122746,0.009000,0.060000,0.818305,0.060000,2.414000,0.177000,2.414000,0.177000
08.03.2021 13:45:00,0.153000,0.701055,0.153000,0.002000,0.009164,0.002000,0.369000,1.690781,0.369000,2.401000,0.524000,2.401000,0.524000
08.03.2021 14:00:00,0.365000,0.778247,0.365000,0.002000,0.004264,0.002000,0.677000,1.443489,0.677000,2.226000,1.044000,2.226000,1.044000
08.03.2021 14:15:00,0.634000,1.214107,0.634000,0.002000,0.003830,0.002000,0.411000,0.787063,0.411000,2.005000,1.047000,2.005000,1.047000
08.03.2021 14:30:00,0.163000,1.015731,0.163000,0.009000,0.056083,0.009000,0.152000,0.947185,0.152000,2.019000,0.324000,2.018999,0.324000
08.03.2021 14:45:00,0.093000,0.768156,0.093000,0.017000,0.140416,0.017000,0.121000,0.999429,0.121000,1.908000,0.231000,1.908001,0.231000
08.03.2021 15:00:00,0.074000,0.751500,0.074000,0.010000,0.101554,0.010000,0.064000,0.649946,0.064000,1.503000,0.148000,1.503000,0.148000
08.03.2021 15:15:00,0.139000,0.737883,0.139000,0.002000,0.010617,0.002000,0.141000,0.748500,0.141000,1.497000,0.282000,1.497000,0.282000
08.03.2021 15:30:00,0.192000,1.184852,0.192000,0.002000,0.012342,0.002000,0.069000,0.425806,0.069000,1.623000,0.263000,1.623000,0.263000
08.03.2021 15:45:00,0.123000,0.890623,0.123000,0.002000,0.014482,0.002000,0.066000,0.477895,0.066000,1.383000,0.191000,1.383000,0.191000
08.03.2021 16:00:00,0.229000,0.935980,0.229000,0.004000,0.016349,0.004000,0.065000,0.265671,0.065000,1.218000,0.298000,1.218000,0.298000
08.03.2021 16:15:00,0.070000,0.530791,0.070000,0.018000,0.136489,0.018000,0.051000,0.386719,0.051000,1.054000,0.139000,1.053999,0.139000
08.03.2021 16:30:00,0.176000,0.597046,0.176000,0.013000,0.044100,0.013000,0.071000,0.240854,0.071000,0.882000,0.260000,0.882000,0.260000
08.03.2021 16:45:00,0.091000,0.206573,0.091000,0.001000,0.002270,0.001000,0.245000,0.556157,0.245000,0.765000,0.337000,0.765000,0.337000
08.03.2021 17:00:00,0.140000,0.350281,0.140000,0.001000,0.002502,0.001000,0.108000,0.270217,0.108000,0.623000,0.249000,0.623000,0.249000
08.03.2021 17:15:00,0.211000,0.305356,0.211000,0.001000,0.001447,0.001000,0.072000,0.104197,0.072000,0.411000,0.284000,0.411000,0.284000
08.03.2021 17:30:00,1.082000,0.783063,0.783063,0.001000,0.000724,0.000724,0.068000,0.049213,0.049213,0.833000,1.151000,0.833000,0.833000
08.03.2021 17:45:00,0.974000,0.703202,0.703202,0.001000,0.000722,0.000722,0.140000,0.101076,0.101076,0.805000,1.115000,0.805000,0.805000
08.03.2021 18:00:00,1.056000,0.720793,0.720793,0.001000,0.000683,0.000683,0.033000,0.022525,0.022525,0.744000,1.090000,0.744001,0.744001
08.03.2021 18:15:00,0.646000,0.568138,0.568138,0.015000,0.013192,0.013192,0.094000,0.082670,0.082670,0.664000,0.755000,0.664000,0.664000
08.03.2021 18:30:00,0.295000,0.291974,0.291974,0.015000,0.014846,0.014846,0.080000,0.079179,0.079179,0.386000,0.390000,0.385999,0.385999
08.03.2021 18:45:00,0.586000,0.594003,0.586000,0.009000,0.009123,0.009000,0.064000,0.064874,0.064000,0.668000,0.659000,0.668000,0.659000
08.03.2021 19:00:00,0.459000,0.518171,0.459000,0.001000,0.001129,0.001000,0.083000,0.093700,0.083000,0.613000,0.543000,0.613000,0.543000
08.03.2021 19:15:00,0.300000,0.574263,0.300000,0.001000,0.001914,0.001000,0.072000,0.137823,0.072000,0.714000,0.373000,0.714000,0.373000
08.03.2021 19:30:00,0.237000,0.245968,0.237000,0.001000,0.001038,0.001000,0.132000,0.136995,0.132000,0.384000,0.370000,0.384001,0.370000
08.03.2021 19:45:00,0.161000,0.175024,0.161000,0.005000,0.005436,0.005000,0.121000,0.131540,0.121000,0.312000,0.287000,0.312000,0.287000
08.03.2021 20:00:00,0.154000,0.174937,0.154000,0.016000,0.018175,0.016000,0.161000,0.182888,0.161000,0.376000,0.331000,0.376000,0.331000
08.03.2021 20:15:00,0.254000,0.269043,0.254000,0.011000,0.011651,0.011000,0.174000,0.184305,0.174000,0.465000,0.439000,0.464999,0.439000
08.03.2021 20:30:00,0.182000,0.065565,0.065565,0.001000,0.000360,0.000360,0.139000,0.050075,0.050075,0.116000,0.322000,0.116000,0.116000
08.03.2021 20:45:00,0.155000,0.000000,0.000000,0.001000,0.000000,0.000000,0.138000,0.000000,0.000000,0.000000,0.294000,0.000000,0.000000
08.03.2021 21:00:00,0.161000,0.000000,0.000000,0.001000,0.000000,0.000000,0.162000,0.000000,0.000000,0.000000,0.324000,0.000000,0.000000
08.03.2021 21:15:00,0.161000,0.000000,0.000000,0.001000,0.000000,0.000000,0.167000,0.000000,0.000000,0.000000,0.329000,0.000000,0.000000
08.03.2021 21:30:00,0.165000,0.000000,0.000000,0.016000,0.000000,0.000000,0.132000,0.000000,0.000000,0.000000,0.313000,0.000000,0.000000
08.03.2021 21:45:00,0.166000,0.000000,0.000000,0.014000,0.000000,0.000000,0.161000,0.000000,0.000000,0.000000,0.341000,0.000000,0.000000
08.03.2021 22:00:00,0.204000,0.000000,0.000000,0.001000,0.000000,0.000000,0.473000,0.000000,0.000000,0.000000,0.678000,0.000000,0.000000
08.03.2021 22:15:00,0.121000,0.000000,0.000000,0.001000,0.000000,0.000000,0.122000,0.000000,0.000000,0.000000,0.244000,0.000000,0.000000
08.03.2021 22:30:00,0.120000,0.000000,0.000000,0.001000,0.000000,0.000000,0.322000,0.000000,0.000000,0.000000,0.443000,0.000000,0.000000
08.03.2021 22:45:00,0.132000,0.000000,0.000000,0.001000,0.000000,0.000000,0.036000,0.000000,0.000000,0.000000,0.169000,0.000000,0.000000
08.03.2021 23:00:00,0.146000,0.000000,0.000000,0.013000,0.000000,0.000000,0.030000,0.000000,0.000000,0.000000,0.189000,0.000000,0.000000
08.03.2021 23:15:00,0.098000,0.000000,0.000000,0.015000,0.000000,0.000000,0.027000,0.000000,0.000000,0.000000,0.140000,0.000000,0.000000
08.03.2021 23:30:00,0.083000,0.000000,0.000000,0.004000,0.000000,0.000000,0.290000,0.000000,0.000000,0.000000,0.377000,0.000000,0.000000
08.03.2021 23:45:00,0.205000,0.000000,0.000000,0.227000,0.000000,0.000000,0.213000,0.000000,0.000000,0.000000,0.645000,0.000000,0.000000
09.03.2021 00:00:00,1.020000,0.000000,0.000000,0.475000,0.000000,0.000000,0.338000,0.000000,0.000000,0.000000,1.833000,0.000000,0.000000
09.03.2021 00:15:00,1.029000,0.000000,0.000000,0.475000,0.000000,0.000000,0.329000,0.000000,0.000000,0.000000,1.833000,0.000000,0.000000
09.03.2021 00:30:00,1.062000,0.000000,0.000000,0.466000,0.000000,0.000000,0.328000,0.000000,0.000000,0.000000,1.856000,0.000000,0.000000
09.03.2021 00:45:00,0.484000,0.000000,0.000000,0.442000,0.000000,0.000000,0.332000,0.000000,0.000000,0.000000,1.258000,0.000000,0.000000
09.03.2021 01:00:00,0.475000,0.000000,0.000000,0.427000,0.000000,0.000000,0.369000,0.000000,0.000000,0.000000,1.271000,0.000000,0.000000
09.03.2021 01:15:00,0.525000,0.000000,0.000000,0.421000,0.000000,0.000000,0.028000,0.000000,0.000000,0.000000,0.974000,0.000000,0.000000
09.03.2021 01:30:00,0.500000,0.000000,0.000000,0.421000,0.000000,0.000000,0.013000,0.000000,0.000000,0.000000,0.934000,0.000000,0.000000
09.03.2021 01:45:00,0.488000,0.000000,0.000000,0.421000,0.000000,0.000000,0.023000,0.000000,0.000000,0.000000,0.932000,0.000000,0.000000
09.03.2021 02:00:00,0.308000,0.000000,0.000000,0.421000,0.000000,0.000000,0.023000,0.000000,0.000000,0.000000,0.752000,0.000000,0.000000
09.03.2021 02:15:00,0.081000,0.000000,0.000000,0.265000,0.000000,0.000000,0.024000,0.000000,0.000000,0.000000,0.370000,0.000000,0.000000
09.03.2021 02:30:00,0.076000,0.000000,0.000000,0.017000,0.000000,0.000000,0.024000,0.000000,0.000000,0.000000,0.117000,0.000000,0.000000
09.03.2021 02:45:00,0.074000,0.000000,0.000000,0.004000,0.000000,0.000000,0.032000,0.000000,0.000000,0.000000,0.110000,0.000000,0.000000
09.03.2021 03:00:00,0.089000,0.000000,0.000000,0.004000,0.000000,0.000000,0.024000,0.000000,0.000000,0.000000,0.117000,0.000000,0.000000
09.03.2021 03:15:00,0.135000,0.000000,0.000000,0.003000,0.000000,0.000000,0.024000,0.000000,0.000000,0.000000,0.162000,0.000000,0.000000
09.03.2021 03:30:00,0.099000,0.000000,0.000000,0.004000,0.000000,0.000000,0.023000,0.000000,0.000000,0.000000,0.126000,0.000000,0.000000
09.03.2021 03:45:00,0.268000,0.000000,0.000000,0.003000,0.000000,0.000000,0.024000,0.000000,0.000000,0.000000,0.295000,0.000000,0.000000
09.03.2021 04:00:00,0.124000,0.000000,0.000000,0.004000,0.000000,0.000000,0.027000,0.000000,0.000000,0.000000,0.155000,0.000000,0.000000
09.03.2021 04:15:00,0.083000,0.000000,0.000000,0.003000,0.000000,0.000000,0.064000,0.000000,0.000000,0.000000,0.150000,0.000000,0.000000
09.03.2021 04:30:00,0.085000,0.000000,0.000000,0.019000,0.000000,0.000000,0.023000,0.000000,0.000000,0.000000,0.127000,0.000000,0.000000
09.03.2021 04:45:00,0.080000,0.000000,0.000000,0.018000,0.000000,0.000000,0.012000,0.000000,0.000000,0.000000,0.110000,0.000000,0.000000
09.03.2021 05:00:00,0.276000,0.000000,0.000000,0.010000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.297000,0.000000,0.000000
09.03.2021 05:15:00,0.254000,0.000000,0.000000,0.004000,0.000000,0.000000,0.012000,0.000000,0.000000,0.000000,0.270000,0.000000,0.000000
09.03.2021 05:30:00,0.381000,0.000000,0.000000,0.003000,0.000000,0.000000,0.018000,0.000000,0.000000,0.000000,0.402000,0.000000,0.000000
09.03.2021 05:45:00,0.085000,0.000000,0.000000,0.002000,0.000000,0.000000,0.012000,0.000000,0.000000,0.000000,0.099000,0.000000,0.000000
09.03.2021 06:00:00,0.054000,0.000000,0.000000,0.002000,0.000000,0.000000,0.012000,0.000000,0.000000,0.000000,0.068000,0.000000,0.000000
09.03.2021 06:15:00,0.090000,0.000000,0.000000,0.017000,0.000000,0.000000,0.011000,0.000000,0.000000,0.000000,0.118000,0.000000,0.000000
09.03.2021 06:30:00,0.157000,0.000000,0.000000,0.013000,0.000000,0.000000,0.012000,0.000000,0.000000,0.000000,0.182000,0.000000,0.000000
09.03.2021 06:45:00,0.081000,0.002613,0.002613,0.000000,0.000000,0.000000,0.012000,0.000387,0.000387,0.003000,0.093000,0.003000,0.003000
09.03.2021 07:00:00,0.086000,0.022033,0.022033,0.001000,0.000256,0.000256,0.155000,0.039711,0.039711,0.062000,0.242000,0.062000,0.062000
09.03.2021 07:15:00,0.051000,0.037804,0.037804,0.000000,0.000000,0.000000,0.092000,0.068196,0.068196,0.106000,0.143000,0.106000,0.106000
09.03.2021 07:30:00,0.062000,0.059304,0.059304,0.120000,0.114783,0.114783,0.048000,0.045913,0.045913,0.220000,0.230000,0.220000,0.220000
09.03.2021 07:45:00,0.177000,0.174031,0.174031,0.203000,0.199595,0.199595,0.097000,0.095373,0.095373,0.469000,0.477000,0.468999,0.468999
09.03.2021 08:00:00,0.139000,0.149121,0.139000,0.016000,0.017165,0.016000,0.051000,0.054714,0.051000,0.221000,0.206000,0.221000,0.206000
09.03.2021 08:15:00,0.261000,0.271910,0.261000,0.006000,0.006251,0.006000,0.044000,0.045839,0.044000,0.324000,0.311000,0.324000,0.311000
09.03.2021 08:30:00,0.157000,0.175992,0.157000,0.000000,0.000000,0.000000,0.091000,0.102008,0.091000,0.278000,0.248000,0.278000,0.248000
09.03.2021 08:45:00,0.091000,0.090318,0.090318,0.001000,0.000993,0.000993,0.442000,0.438689,0.438689,0.530000,0.534000,0.530000,0.530000
09.03.2021 09:00:00,0.099000,0.118800,0.099000,0.000000,0.000000,0.000000,0.081000,0.097200,0.081000,0.216000,0.180000,0.216000,0.180000
09.03.2021 09:15:00,0.072000,0.095318,0.072000,0.001000,0.001324,0.001000,0.103000,0.136358,0.103000,0.233000,0.176000,0.233000,0.176000
09.03.2021 09:30:00,0.085000,0.150669,0.085000,0.000000,0.000000,0.000000,0.214000,0.379331,0.214000,0.530000,0.299000,0.530000,0.299000
09.03.2021 09:45:00,0.082000,0.126312,0.082000,0.003000,0.004621,0.003000,0.274000,0.422067,0.274000,0.553000,0.359000,0.553000,0.359000
09.03.2021 10:00:00,0.092000,0.267594,0.092000,0.017000,0.049447,0.017000,0.088000,0.255959,0.088000,0.573000,0.197000,0.573000,0.197000
09.03.2021 10:15:00,0.082000,0.287000,0.082000,0.014000,0.049000,0.014000,0.080000,0.280000,0.080000,0.616000,0.176000,0.616000,0.176000
09.03.2021 10:30:00,0.077000,0.102191,0.077000,0.003000,0.003981,0.003000,0.082000,0.108827,0.082000,0.215000,0.162000,0.214999,0.162000
09.03.2021 10:45:00,0.112000,0.239489,0.112000,0.001000,0.002138,0.001000,0.169000,0.361372,0.169000,0.603000,0.282000,0.602999,0.282000
09.03.2021 11:00:00,0.080000,0.693503,0.080000,0.000000,0.000000,0.000000,0.077000,0.667497,0.077000,1.361000,0.157000,1.361000,0.157000
09.03.2021 11:15:00,0.635000,1.455575,0.635000,0.002000,0.004584,0.002000,0.085000,0.194841,0.085000,1.655000,0.722000,1.655000,0.722000
09.03.2021 11:30:00,0.368000,1.352362,0.368000,0.006000,0.022049,0.006000,0.112000,0.411588,0.112000,1.786000,0.486000,1.785999,0.486000
09.03.2021 11:45:00,0.082000,0.771653,0.082000,0.032000,0.301133,0.032000,0.059000,0.555214,0.059000,1.628000,0.173000,1.628000,0.173000
09.03.2021 12:00:00,0.113000,0.735744,0.113000,0.048000,0.312529,0.048000,0.066000,0.429727,0.066000,1.478000,0.227000,1.478000,0.227000
09.03.2021 12:15:00,0.192000,0.974367,0.192000,0.038000,0.192844,0.038000,0.064000,0.324789,0.064000,1.492000,0.294000,1.492000,0.294000
09.03.2021 12:30:00,0.094000,0.753461,0.094000,0.040000,0.320622,0.040000,0.059000,0.472917,0.059000,1.547000,0.193000,1.547000,0.193000
09.03.2021 12:45:00,0.085000,0.573750,0.085000,0.038000,0.256500,0.038000,0.069000,0.465750,0.069000,1.296000,0.192000,1.296000,0.192000
09.03.2021 13:00:00,0.086000,0.467767,0.086000,0.019000,0.103344,0.019000,0.084000,0.456889,0.084000,1.028000,0.189000,1.028000,0.189000
09.03.2021 13:15:00,0.073000,0.356577,0.073000,0.016000,0.078154,0.016000,0.093000,0.454269,0.093000,0.889000,0.182000,0.889000,0.182000
09.03.2021 13:30:00,0.094000,0.440845,0.094000,0.015000,0.070348,0.015000,0.078000,0.365807,0.078000,0.877000,0.187000,0.877000,0.187000
09.03.2021 13:45:00,0.085000,0.296985,0.085000,0.001000,0.003494,0.001000,0.244000,0.852521,0.244000,1.153000,0.330000,1.153000,0.330000
09.03.2021 14:00:00,0.089000,0.619555,0.089000,0.001000,0.006961,0.001000,0.065000,0.452484,0.065000,1.079000,0.155000,1.079000,0.155000
09.03.2021 14:15:00,0.085000,0.439420,0.085000,0.001000,0.005170,0.001000,0.138000,0.713411,0.138000,1.158000,0.224000,1.158001,0.224000
09.03.2021 14:30:00,0.093000,0.631475,0.093000,0.001000,0.006790,0.001000,0.087000,0.590735,0.087000,1.229000,0.181000,1.229000,0.181000
09.03.2021 14:45:00,0.145000,0.757819,0.145000,0.009000,0.047037,0.009000,0.089000,0.465144,0.089000,1.270000,0.243000,1.270000,0.243000
09.03.2021 15:00:00,0.621000,1.200487,0.621000,0.016000,0.030930,0.016000,0.096000,0.185583,0.096000,1.417000,0.733000,1.417000,0.733000
09.03.2021 15:15:00,0.339000,0.928777,0.339000,0.007000,0.019178,0.007000,0.142000,0.389045,0.142000,1.337000,0.488000,1.337000,0.488000
09.03.2021 15:30:00,0.193000,0.860322,0.193000,0.002000,0.008915,0.002000,0.100000,0.445763,0.100000,1.315000,0.295000,1.315000,0.295000
09.03.2021 15:45:00,0.100000,0.564088,0.100000,0.002000,0.011282,0.002000,0.079000,0.445630,0.079000,1.021000,0.181000,1.021000,0.181000
09.03.2021 16:00:00,0.467000,0.733978,0.467000,0.002000,0.003143,0.002000,0.082000,0.128878,0.082000,0.866000,0.551000,0.865999,0.551000
09.03.2021 16:15:00,0.341000,0.531418,0.341000,0.004000,0.006234,0.004000,0.083000,0.129348,0.083000,0.667000,0.428000,0.667000,0.428000
09.03.2021 16:30:00,0.113000,0.272057,0.113000,0.016000,0.038521,0.016000,0.082000,0.197422,0.082000,0.508000,0.211000,0.508000,0.211000
09.03.2021 16:45:00,0.091000,0.167872,0.091000,0.011000,0.020292,0.011000,0.117000,0.215836,0.117000,0.404000,0.219000,0.404000,0.219000
09.03.2021 17:00:00,0.160000,0.194763,0.160000,0.001000,0.001217,0.001000,0.198000,0.241019,0.198000,0.437000,0.359000,0.436999,0.359000
09.03.2021 17:15:00,0.195000,0.211512,0.195000,0.001000,0.001085,0.001000,0.052000,0.056403,0.052000,0.269000,0.248000,0.269000,0.248000
09.03.2021 17:30:00,0.523000,0.505718,0.505718,0.001000,0.000967,0.000967,0.051000,0.049315,0.049315,0.556000,0.575000,0.556000,0.556000
09.03.2021 17:45:00,0.857000,0.759719,0.759719,0.001000,0.000886,0.000886,0.067000,0.059395,0.059395,0.820000,0.925000,0.820000,0.820000
09.03.2021 18:00:00,0.345000,0.349803,0.345000,0.013000,0.013181,0.013000,0.073000,0.074016,0.073000,0.437000,0.431000,0.437000,0.431000
09.03.2021 18:15:00,0.245000,0.261186,0.245000,0.016000,0.017057,0.016000,0.072000,0.076757,0.072000,0.355000,0.333000,0.355000,0.333000
09.03.2021 18:30:00,0.503000,0.514216,0.503000,0.002000,0.002045,0.002000,0.078000,0.079739,0.078000,0.596000,0.583000,0.596000,0.583000
09.03.2021 18:45:00,0.483000,0.485399,0.483000,0.001000,0.001005,0.001000,0.120000,0.120596,0.120000,0.607000,0.604000,0.607000,0.604000
09.03.2021 19:00:00,0.414000,0.491389,0.414000,0.001000,0.001187,0.001000,0.243000,0.288424,0.243000,0.781000,0.658000,0.781000,0.658000
09.03.2021 19:15:00,0.280000,0.303609,0.280000,0.001000,0.001084,0.001000,0.395000,0.428306,0.395000,0.733000,0.676000,0.732999,0.676000
09.03.2021 19:30:00,0.399000,0.399000,0.399000,0.001000,0.001000,0.001000,0.147000,0.147000,0.147000,0.547000,0.547000,0.547000,0.547000
09.03.2021 19:45:00,0.199000,0.207856,0.199000,0.012000,0.012534,0.012000,0.171000,0.178610,0.171000,0.399000,0.382000,0.399000,0.382000
09.03.2021 20:00:00,0.170000,0.141265,0.141265,0.016000,0.013295,0.013295,0.589000,0.489440,0.489440,0.644000,0.775000,0.644000,0.644000
09.03.2021 20:15:00,0.319000,0.120734,0.120734,0.005000,0.001892,0.001892,0.503000,0.190374,0.190374,0.313000,0.827000,0.313000,0.313000
09.03.2021 20:30:00,0.196000,0.000000,0.000000,0.004000,0.000000,0.000000,0.188000,0.000000,0.000000,0.000000,0.388000,0.000000,0.000000
09.03.2021 20:45:00,0.184000,0.000000,0.000000,0.273000,0.000000,0.000000,0.473000,0.000000,0.000000,0.000000,0.930000,0.000000,0.000000
09.03.2021 21:00:00,0.181000,0.000000,0.000000,0.106000,0.000000,0.000000,0.160000,0.000000,0.000000,0.000000,0.447000,0.000000,0.000000
